Công ty,Năm,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,C70,C71,C72,C73,C74,C75,C76,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87,C88,C89,C90,C91,C92,C93,C94,C95,C96,C97,C98,C99,C100,C101,C102,C103,C104,C105,C106,C107,C108,C109,C110,C111,C112,C113,C114,C115,C116,C117,C118,C119,C120,C121,C122,C123,C124,C125,C126,C127,C128,C129,C130,C131,C132,C133,C134,C135,C136,C137,C138,C139,C140,C141,C142,C143,C144,C145,C146,C147,C148,C149,C150,C151,C152,C153,C154,C155
3,2018,4.782,0,11.828,1004571.75,269109.569,284093.751,106513.702,79574.585,20210.976,3622.137,3106.004,60633.888,236278.312,0,0.25,2951.996,1720.996,365.202,0,145097.68,86142.188,24051.143,23133.963,917.18,661.513,0,661.513,7092.65,13178.388,2958.834,0,1006442.014,956839.109,33519.572,3147.489,3705.432,9230.412,1004571.75,586338.6,308611.585,109621.565,1004571.75,287.101,291184.307,3505.103,2110.552,702921.502,4563.185,139667.864,133452.202,133256.888,109721.21,,23135.678,400,646.633,-451.319,6215.662,12209.046,3590,0,169.684,699.253,7749.862,-5993.384,-5394,1103606.611,134447.434,967662.714,0,1425.325,71.138,1103606.611,0,233642.407,0,868427.882,1536.322,94071.333,92693.581,1377.752,0,,0,0,0,53194.016,50891.976,731.237,1322.208,248.595,3763.116,4123.934,209.428,0,43.98,1133.699,0,666.292,-1087.49,-270.85,-119.684,-0.02,-467.454,-248.315,-220.404,704.649,1373.683,22.486,0.455,0,-680.134,-11.758,-0.083,0,6.255,12.536,-4.915,-1.366,52.965,14.544,0,0,0,38.421,0,8023.823,0,43.278,0,0,0,8559.044,0,0,0,0,0,-578.499,24078.246,160.929,14530.02,13022.779,665.323,622.837,5.518,213.563,2977.378,1209.486,1767.892,4424.278,1308.223,0,0,677.418
3,2019,4.728,0,11.846,1121900.297,314582.306,302158.987,120001.884,85567.639,27037.777,4141.683,3254.785,67314.687,262069.101,0,0.029,3325.67,1846.875,377.711,0,165147.491,91371.325,23531.043,22543.395,987.648,675.175,0,675.175,12636.925,16092.335,2837.854,0,1123403.404,1072523.541,33338.793,3186.502,1956.084,12398.484,1121900.297,644745.785,346032.01,131122.502,1121900.297,98.38,332002.199,3059.32,1666.535,782110.088,2963.775,129977.544,125919.856,125770.221,103346.497,,22023.724,400,626.427,-476.792,4057.688,4658.938,3590.254,0,169.684,899,0,-601.25,0,1269373.071,139207.529,1128374.099,0,1682.977,108.466,1269373.071,0,281783.099,0,985749.431,1840.541,106467.763,96992.772,1803.293,7364.761,,7364.761,6.322,300.615,63807.119,61342.459,447.506,1939.815,77.339,4591.035,4921.742,182.256,0,34.239,1311.366,0,826.519,-1317.315,-315.996,-128.609,-292.053,-470.673,0,-160.441,1030.125,2655.988,24.721,1.405,0,-1638.425,-13.497,-0.067,0,9.332,11.665,-2.261,-0.072,-24.754,2.969,0,0,0,-27.723,0,11006.03,9525.849,26.329,0,0,0,2133.245,0,0,0,0,-622.379,-57.014,24594.101,164.729,13940.871,12062.358,717.874,0,0,1160.639,3370.702,1391.402,1979.3,4808.898,1449.285,64.949,0,794.667
3,2020,17.998,0,25.453,1212624.713,357260.33,323629.748,130974.285,88195.094,35083.772,4423.02,3272.399,74069.668,266160.864,0,0,3854.268,1909.274,347.707,0,248480.092,11569.523,23889.63,22903.028,986.602,619.027,0,619.027,16338.338,17706.091,1976.732,0,1212624.713,1161019.959,30077.806,2744.748,2425.499,16356.701,1212624.713,703853.849,361917.786,146853.078,1212624.713,180.812,365536.068,4796.573,1685.939,838618.208,1807.113,100416.438,96259.754,96096.677,83047.534,,12649.143,400,555.733,-392.656,4156.684,4758.684,4758.684,0,169.684,0,0,-602,0,1404875.777,150572.893,1252290.367,0,1655.883,356.634,1404875.777,0,321602.757,0,1081441.507,1831.513,112285.726,103455.89,1821.472,6673.773,0,6674,7.46,327.131,68625.103,65914.271,359.331,2281.819,69.682,5177.499,5335.021,211.899,0,73.082,1467.762,0,874.323,-1263.545,-279.265,-136.821,0,-646.319,-320.53,-138.108,939.766,3605.001,22.71,3.179,0,-2663.71,-26.953,-0.461,0,-10.268,10.052,-19.983,-0.337,141.316,57.93,0,0,0,83.386,0,8107.448,8673.418,1.663,0,0,0,110.971,0,0,0,0,-604.586,-74.018,26117.208,182.904,14036.177,12247.49,773.123,533.386,0,482.178,3605.022,1567.096,2037.926,4756.812,1641.156,1102.867,0,792.27
3,2021,,,,1316448.964,428277.919,339749.579,139232.111,86865.39,42536.676,4757.6,5072.445,78205.238,266188.446,0,0,4121.493,1763.858,352.144,0,247248.355,12702.596,24740.597,23722.656,1017.941,602.78,0,602.78,17908.762,19120.149,2423.383,0,1316448.964,1261194.332,28446.282,3141.256,3379.431,20287.663,1316448.964,792953.683,364038.387,159456.894,1316448.964,2128.267,395520.576,5125.755,2312.922,910324.564,1036.88,62458.831,58302.147,58216.808,55241.397,0,2575.411,400,186.858,-101.519,4156.684,4758.684,3590,0,0,999,169.684,-599,0,1542504.377,187441.146,1353153.38,0,1739.877,169.974,1542504,0,379549,,1149163,13792,109765.749,103587.449,2019.3,3837.063,,3837,1.374,320.563,62724.584,59798.369,270.853,2572.867,82.495,5104.959,5328.549,106.936,0,549.783,1371.583,0,1416.458,-1576.02,-272.47,-141.441,0,-1191.923,-334.178,-152.318,1515.012,5948.361,24.158,0.698,0,-4453.54,-4.665,0,0,0,0,0,0,309.926,18.788,0,0,0,291.138,0,8257.912,8810.266,22.414,0,0,0,240.051,0,0,0,0,-783.956,-30.863,24801.001,186.837,14111.195,12468.869,772.674,630.264,0,239.388,3555.121,1585.275,1969.846,4232.615,1753.108,16.372,0,945.753
3,2022,,,,1444801.761,448165.837,370719.689,157445.255,103098.967,46117.754,5715.107,2513.427,82854.414,321020.719,0,0,4200.829,1696.313,376.605,0,291209.226,23537.746,22795.84,21630.315,1165.525,725.539,0,725.539,17417.818,20888.104,2768.546,0,1444801.761,1381920.033,35279.613,3887.707,4714.399,19000,1444801.761,876469.68,386031.759,182300.322,1444801.761,2148.374,402989.585,4964.605,1678.786,1031470.509,1549.902,214012.971,154738.029,154733.765,114843.17,0,39490.595,400,54.63,-50.366,59274.942,59873.942,45451.877,2090,11563.381,599,170,-599,,1623935.082,186850.025,1435188.091,0,1658.565,238.401,1623935.082,0,0,0,1199236.66,424698.422,128036.986,119371.417,4714.191,3649.725,3649.725,0,0.637,301.016,67847.444,64937.721,265.76,2551.963,92,4767.32,5501.667,60.437,0,236.378,1927.008,0,1425.062,-1796.752,-267.207,-152.665,0,-1080.061,-368.383,-718.164,2857.814,13794.899,106.214,0.793,0,-11025.946,-18.146,0,0,0,0,0,0,136.781,86.472,0,-3.844,0,54.153,0,9842.212,10267.203,13.741,0.038,0,0,540.103,0,0,0,0,-933.78,-45.093,28150.016,195.602,16138.75,14183.412,809.655,58.033,0,1087.65,3701.953,1719.713,1982.24,5341.84,1915.546,13.91,0,842.415
3,2023,,,,1552157.827,495683.268,400433.011,166633.446,104470.078,52562.649,6066.173,3534.546,85002.858,333669.77,0,0,3734.71,1622.611,688.502,0,300636.064,26987.883,22416.725,21261.583,1155.142,701.903,0,701.903,20962.953,23033.902,3619.991,0,1552157.827,1491097.616,32339.641,3880.436,5592.596,19247.538,1552157.827,945253.797,402573.886,204330.144,1552157.827,1099.329,414423.949,4295.185,2510.179,1127715.436,2113.749,174322.712,97744.755,97725.126,79394.132,0,18330.994,0,10,,76577.957,77212.166,56452.43,690,19301.052,768.684,170,-634.209,,1817271.03,206525.848,1608231.44,0,1669.226,844.516,1817271.03,0,0,0,1338796.416,478474.614,153631.519,139191.942,6188.497,7915.443,7915.443,0,0.145,335.492,97666.782,92734.707,378.213,4398.059,155.803,4565.788,5427.611,89.701,0,412.61,2001.334,0,1535.996,-2222.817,-275.824,-161.387,0,-1339.471,-409.657,-492.308,2006.773,1192.083,1514.992,0.352,0,-250.799,-449.855,0,0,0,0,0,0,2976.98,3012.189,0,0,0,-35.209,0,10529.197,11167.15,16.93,0,0,0,158.701,0,0,0,0,-768.73,-44.854,30932.407,198.335,17730.15,15948.906,902.657,540.118,0,338.469,3988.252,1920.538,2067.714,6018.621,2087.997,-8.88,0,917.932
3,2024,,,,1723382.194,546461.327,437858.834,197508.741,126060.78,58149.686,7596.16,5702.115,85840.224,362714.082,0,0,4258.592,1805.368,1009.28,0,328059.736,27581.106,25608.191,24650.971,957.22,853.225,0,853.225,30944.741,28518.023,7074.806,0,1723382.194,1665171.184,29202.409,2282.808,4088.234,22637.559,1723382.194,1104532.812,386169.314,232680.068,1723382.194,2169.971,424847.999,2814.424,1886.559,1271822.234,19841.007,241629.984,167228.689,167199.946,92668.517,0,74531.429,0,48.377,-19.634,74401.295,75169.979,55948.574,0,18452.721,768.684,,-768.684,,1914664.361,245746.837,1667148.87,0,1750.323,18.331,1914664.361,0,0,0,1398137.926,516526.435,140271.366,126695.638,6333.809,6916.211,6916.211,0,0.171,325.537,73717.25,69073.529,178.406,4362.408,102.907,5025.743,5560.099,18.475,0,377.432,2101.183,0,1749.418,-2107.925,-346.142,-147.309,0,-1431.251,-406.485,-341.752,4538.643,1443.013,4528.782,51.675,0,-944.07,-538.544,-2.213,0,0,0,0,0,-93.131,25.978,0,0,0,-119.109,0,10453.924,11610.98,28.252,0,0,0,372.697,0,0,0,0,-1512.777,-45.228,32263.408,229.419,18581.015,16765.366,976.976,570.387,0,268.286,4315.904,1979.923,2335.981,5758.344,2332.034,36.613,0,1010.079
4,2015,9925.046,9569.499,371.89,387722.937,105498.319,10765.546,167001.578,122263.924,27270.622,0,17467.032,21313.081,0,0,0,0,0,0,0,0,0,24106.631,24106.631,0,0,0,0,0,8777.85,0,50259.932,387722.937,371208.595,9377.079,796.645,750.489,5590.129,387722.937,230755.013,43842.359,113125.565,387722.937,90340.826,81743.726,26082.944,7720.166,78384.841,103450.434,107597.495,42449.891,42468.041,32178.596,,10189.445,100,0,-18.15,65147.604,65818.278,51564.369,0,100.347,10588.751,3564.811,-670.674,-596.208,501162.561,141125.755,354019.09,0,1191.93,4825.786,590451.344,0,263487.641,0,326963.703,0,31360.729,24306.183,1199.274,5307.039,234.422,5072.617,195.092,353.141,15907.697,14956.105,596.262,278.523,76.807,1872.648,2147.481,186.393,0,8.248,0,0,1215.182,-1280.848,-50.158,-76.999,-0.697,0,0,-275.954,1572.574,2968.544,265.36,0,670.207,-952.813,-1352.441,0,-26.283,178.362,319.27,-144.407,3.499,171.467,212.758,0,-60.404,0,19.113,0,1905.279,1834.236,0,0,212.882,0,93.432,0,0,-0.11,0,-211.851,-23.31,8306.249,165.5,4283.737,3980.288,223.813,2.196,0,77.44,1820.583,644.239,1176.344,1692.881,292.895,9.948,0,40.705
4,2016,4233.529,3716.635,554.727,460808.44,117623.973,12740.155,187890.721,140793.745,28619.537,0,18477.439,25148.575,0,0,0,0,0,0,0,0,0,26914.695,26914.695,0,0,0,0,0,8471.154,0,82019.167,460808.44,446465.882,7420.187,1359.507,1347.185,4215.679,460808.44,260095.582,53767.184,146945.674,460808.44,91143.102,96800.842,30651.691,7459.542,116463.229,118290.034,131771.107,51914.7,51923.76,39127.435,,12496.325,300,8.19,-17.25,79856.407,80019.284,62660.834,0,2400.099,14958.351,0,-162.877,0,590451.344,159627.676,422812.904,0,1783.563,6227.201,590451.344,0,263487.641,0,326963.703,0,37718.211,29024.053,1521.011,6563.613,117.157,6446.456,216.949,392.585,19185.461,17938.402,840.751,349.491,56.817,2106.705,2765.256,215.643,0,21.722,0,0,1323.862,-1694.872,-58.074,-88.295,-4.852,0,0,-373.685,1850.118,2657.525,304.878,0,7.616,-444.741,-457.342,0,-217.818,495.768,595.413,-78.155,-21.49,-89.416,52.59,0,-142.006,0,0,0,1918.378,2122.701,0,57.11,0,0,114.916,0,0,-2.026,0,-216.968,-157.355,9939.012,214.059,5357.363,4959.636,278.035,1.952,0,117.74,1976.666,712.406,1264.26,2030.266,355.746,-21.442,0,26.354
4,2017,9669.033,9304.388,445.856,543434.46,118528.188,11296.702,190595.121,147736.46,26547.17,0,16311.491,32115.297,0,0,0,0,0,0,0,0,0,23016.953,23016.953,0,0,0,0,0,9441.003,0,158441.196,543434.46,532442.513,4783.258,684.223,3584.263,1940.203,543434.46,303366.942,56529.525,183537.993,543434.46,83310.96,109118.33,38357.37,5250.845,177778.008,129618.947,129952.272,34671.798,34680.108,25153.866,,9426.242,100,8.19,-16.5,95280.474,95404.021,73423.37,0,7647.9,14332.751,0,-123.547,0,708519.717,201004.132,495438.508,0,1125.687,10951.39,708519.717,0,316488.54,0,392031.177,0,46158.768,36165.352,1974.911,7197.869,261.302,6936.567,253.228,567.408,24221.222,22348.284,773.985,1067.368,31.585,2538.209,3451.048,243.295,0,30.477,0,0,1653.356,-2190.939,-59.688,-94.812,-7.093,0,0,-487.435,2042.417,3033.367,420.624,0,0.921,-681.035,-693.94,0,-37.52,476.4,598.033,-78.255,-43.378,-19.742,0.338,0,-20.08,0,0,0,2099.53,2185.1,0,0,0,0,170.731,0,0,0,0,-106.832,-149.469,11866.345,229.392,6733.373,6289.709,308.61,3.539,0,131.515,2051.907,711.474,1340.433,2358.518,444.889,10.792,0,37.474
4,2018,2654.806,2367.615,357.436,631866.758,120238.625,14499.324,208551.242,163734.487,29340.404,0,15476.351,28873.357,224989.306,0,0,0,0,0,0,0,224989.306,23352.261,23352.261,0,0,0,0,0,11362.643,0,0,631866.758,621862.679,3781.086,291.788,1160.507,4770.698,631866.758,342212.9,53310.111,236343.747,631866.758,68153.883,128333.629,38567.007,2487.292,235884.022,158440.925,149296.43,35233.134,35313.069,22120.565,,13192.504,0,8.19,-88.125,114063.296,114251.03,83967.301,0,22601.979,7681.75,0,-187.734,0,801929.115,226842.211,558786.377,0,1351.961,14948.566,801929.115,0,380422.106,0,421507.009,0,55863.951,43756.805,2880.373,8304.634,140.013,8164.621,287.078,635.061,27455.435,25365.31,544.079,1516.041,30.005,3402.492,4590.636,245.694,0,6.321,0,0,2179.504,-2907.563,-69.372,-100.79,-0.746,0,0,-541.192,2266.429,4449.872,363.485,87.041,325.992,-865.92,-983.543,-644.053,-466.445,250.462,539.389,-299.893,10.966,0,0,0,0,0,0,0,3234.365,3272.247,0,0,0,0,243.657,-9.117,0,-0.159,0,-150.034,-122.229,13611.094,253.632,7677.596,6920.065,608.943,3.977,0,144.611,2340.006,797.551,1542.455,2728.089,526.591,41.859,0,43.321
4,2019,1801.126,1538.592,351.036,734706.891,131856.583,16122.626,218903.033,174032.67,30411.521,0,14458.842,32357.572,0,0,0,0,0,0,0,0,0,24742.604,24742.604,0,0,0,0,0,12837.989,0,297886.484,734706.891,726342.426,2560.532,686.839,587.253,4529.841,734706.891,384355.979,48461.992,301888.92,734706.891,61597.154,139575.487,43644.729,2268.308,315781.58,171839.633,167529.689,35574.786,35690.9,17444.329,,18246.571,0,8.19,-124.304,131954.903,132271.302,82997.995,0,42593.538,6679.769,0,-316.399,0,928450.869,262977.124,642710.681,0,1743.958,21019.106,928450.869,0,0,0,466841.936,461608.933,67724.19,53185.411,4412.907,8893.83,84.531,8809.299,326.787,905.255,33146.84,31224.709,337.223,1500.039,84.869,4306.844,6199.194,164.507,0,1.278,0,0,2637.528,-3877.007,-96.571,-114.68,-3.485,0,0,-603.92,3378.274,6397.1,781.001,0,602.846,-3627.773,-653.967,0,-120.933,146.002,207.337,-43.098,-18.237,7.04,7.22,0,-0.001,0,-0.179,0,3069.795,3179.526,0,0,0,0,248.238,0,0,-0.032,0,-163.238,-194.699,15817.575,302.195,8668.512,7807.1,654.053,5.566,0,201.793,2700.957,826.761,1874.196,3515.416,578.981,8.002,0,43.512
4,2020,1954.061,1665.791,326.07,839788.261,202773.035,17069.197,233446.508,178521.411,40333.441,0,14591.656,71273.525,0,0,0,0,0,0,0,0,0,26843.614,26843.614,0,0,0,0,0,10166.471,0,278215.911,839788.261,831765.014,2793.678,668.69,223.292,4337.587,839788.261,434373.69,43091.944,362322.627,839788.261,66893.804,155046.852,52121.844,2653.308,380751.584,182320.869,156931.097,41955.076,42140.641,9444.422,,32696.219,0,8.19,-193.755,114976.021,115382.544,59001.448,0,51041.344,5339.752,0,-406.523,0,1032113.567,307026.182,693604.644,0,4156.82,27325.921,1032113.567,0,0,0,509788.506,522325.061,69205.134,56056.454,2362.665,9405.447,207.589,9197.858,330.131,1050.437,32919.659,31150.286,197.705,1503.84,67.828,6607.317,6017.661,74.593,0,9.289,0,0,4486.62,-3192.493,-109.932,-125.174,-6.107,0,0,-547.14,3906.399,6841.473,650.399,0,481.086,-2913.034,-1068.516,0,-85.009,1.81,113.299,-162.191,50.702,-0.098,0,0,0,0,-0.098,0,1800.253,2421.725,0,0,0,0,122.989,-117.968,0,-0.171,0,-301.184,-325.138,16038.25,246.322,8603.051,7674.586,683.529,5.868,0,239.068,2902.528,1168.499,1734.029,3603.531,631.788,0,0,51.03
4,2021,2766.098,2492.178,330.353,960749.955,152212.435,25096.242,277954.998,203057.429,59813.456,0,15084.113,86628.722,0,0,0,0,0,0,0,0,0,28715.341,28715.341,0,0,0,0,0,16921.726,0,373220.491,960749.955,951130.994,3497.833,743.995,965.987,4411.146,960749.955,508285.894,40535.854,411928.207,960749.955,60146.527,169542.086,66611.876,2819.975,448102.945,213526.546,130279.097,71035.829,71114.312,30327.312,0,40687,100,8.19,-86.673,99569,99658,40325,0,47502.241,11829.751,0,-88.724,0,1135323.913,367149.083,730223.47,0,6309.346,31642.014,1135323.913,0,569423.275,0,565900.638,0,70749.002,59307.94,1781.197,8138.973,158.14,7980.833,307.677,1213.215,28349.385,26588.386,283.757,1427.85,49.392,7407.073,5984.352,68.34,0,35.404,0,0,5198.42,-2998.989,-119.558,-136.648,-12.085,0,0,-612.163,4374.82,8202.819,451.852,0,1041.324,-3357.381,-1374.802,0,-588.992,104.114,191.383,-68.636,-18.633,-85.126,1.27,0,0,0,-86.396,0,2393.261,2912.23,0,0,0,0,188.14,-206.197,0,-0.138,0,-426.725,-74.049,17574.188,246.056,9586.008,8499.318,719.808,5.882,0,361,3462.426,1412.306,2050.12,3496.591,711.257,0,0,71.85
4,2022,1499.687,1397.467,146.108,1145066.25,184463.459,36100.729,321383.408,243683.447,58615.95,0,19084.011,75113.942,0,0,0,0,0,0,0,0,0,31585.533,31585.533,0,0,0,0,0,18278.882,0,478140.297,1145066.25,1133162.47,4083.359,414.767,782.37,6623.284,1145066.25,651421.776,41726.956,451917.518,1145066.25,63930.38,203088.337,85943.755,2289.294,540349.776,249464.708,196171.213,100739.67,100739.67,34180.448,29600,36887,72.222,,,95431.543,95513.376,37915.262,0,46589,11009.114,,-81.833,,1243468.471,402103.803,821676.266,0,9848.42,9839.982,1243468.471,0,637317.087,0,606151.384,0,88112.7,75333.189,3774.188,7469.553,103.191,7366.362,355.97,1179.8,34866.222,33290.697,494.179,1025.298,56.048,6839.1,6001.029,75.478,0,57.11,0,0,6291.39,-4424.834,-127.938,-146.125,-21.587,0,-865.423,0,5768.445,9559.507,918.924,0,177.807,-2445.062,-1932.701,0,-510.03,-115.194,139.26,-233.448,-21.006,81.595,35.281,0,-40.359,0,86.673,0,2053.961,2394.744,0,0,0,0,533.595,-221.584,0,-0.052,0,-316.342,-336.4,21250.512,356.671,10704.534,9564.154,754.534,6.381,0,379.465,4017.315,1345.198,2672.117,5226.349,802.452,42.999,0,100.192
4,2023,2495.408,2249.222,262.173,1270359.018,204168.323,38732.65,355774.566,280386.148,54975.004,0,20413.414,81091.024,0,0,0,0,0,0,0,0,0,33448.171,33448.171,0,0,0,0,0,19622.16,0,537522.124,1270359.018,1252344.351,5559.7,1737.243,2876.975,7840.749,1270359.018,790604.807,46175.347,433578.864,1270359.018,80144.585,207339.02,109476.021,1212.185,566326.189,305861.018,145780.067,67882.48,67882.48,38785.48,0,29097,0,,,77897.587,78009.747,43724.246,0,24098,10187.501,,-112.16,,1395697.611,461311.977,904764.077,0,11820.124,17801.433,1395697.611,0,0,0,694620.72,701076.891,108122.278,92462.699,6867.361,7298.787,98.443,7200.344,485.81,1007.621,54501.409,52314.736,652.068,1467.151,67.454,5779.723,6601.659,51.924,0,0.72,0,0,5978.436,-5541.242,-105.031,-152.557,-9.872,0,0,-1044.314,5660.028,7715.021,2647.98,0,28.049,-170.887,-3273.665,0,-1286.47,124.217,123.531,-27.215,27.901,0,0,0,0,0,0,0,2272.169,2090.116,0,0,0,0,1960.028,-830.832,0,-0.092,0,-332.327,-614.724,21914.899,451.195,11718.438,10553.274,830.173,5.286,0,329.705,3455.613,1269.347,2186.266,5284.175,880.742,24.426,0,100.31
4,2024,4876.237,4386.594,521.933,1449198.899,214488.774,42722.982,431873.282,340501.488,65344.169,0,26027.625,90512.98,0,0,0,0,0,0,0,0,0,42626.109,42626.109,0,0,0,0,0,16356.618,0,610618.154,1449198.899,1431299.668,3935.217,2153.039,1518.558,10292.417,1449198.899,915576.792,59453.709,474168.398,1449198.899,96605.199,227041.34,147778.524,1371.552,640003.504,336398.78,166147.237,86799.901,86799.901,38999.507,0,44048,0,,,79347.336,79593.428,44748.703,0,25687.225,9157.5,,-246.092,,1514664.85,529738.285,958430.398,0,13185.995,13310.172,1514664.85,0,0,0,760349.336,754315.514,93654.841,78644.966,6259.17,6779.504,134.331,6645.173,508.012,1463.189,38249.106,36034.158,795.798,1346.846,72.304,5136.561,7484.538,52.334,0,13.983,0,0,5592.15,-6155.303,-141.478,-184.262,-21.91,0,0,-1503.491,5291.751,6858.615,3279.215,64.601,15.067,-570.251,-3596.703,0,-758.793,62.123,128.338,-49.912,-16.303,3.444,5.685,0,-2.241,0,0,0,2371.703,3751.009,0,0,0,0,717.797,-557.373,0,-0.099,0,-545.792,-993.839,23027.363,432.233,12262.748,11038.411,874.515,5.319,0,344.503,3402.747,1086.426,2316.321,5891.735,993.995,-67.425,0,111.33
5,2015,100.457,103.034,0,135348.271,30329.878,996.535,21150.412,0,21150.412,0,0,5474.991,1873.507,1873.507,0,0,0,0,0,0,0,2466.702,2466.702,0,141.006,141.006,0,2541.278,2369.511,9.217,67995.234,135348.271,131239.735,2337.843,174.499,530.241,1065.953,135348.271,63927.539,21342.51,50078.222,135348.271,1659.869,64691.884,1591.088,63.992,66545.038,796.4,38679.144,11421.189,10954.086,8880.544,,1923.542,150,987.162,-520.059,27257.955,28821.509,19389.774,0,3293.379,4255.586,1882.77,-1563.554,-382.113,174918.997,26599.343,18289.904,128057.014,1844.635,128.101,174918.997,848.738,24984.633,1834.915,143492.265,3758.446,14081.792,10730.587,271.328,2636.292,2636.292,0,88.184,355.401,8198.265,7470.926,92.264,380.13,254.945,1296.752,690.74,31.394,0,0,0,113.416,185.439,0,175.175,0,0,0,29.523,71.065,120.624,204.38,172.539,1.178,0,-30.531,-171.362,-55.58,0,14.544,80.415,-66.404,0.533,-807.6,609.123,80.405,-87.729,0,-1412.731,3.332,242.483,147.89,0,0,0,1.091,137.611,0,0,0,-1.08,0,-43.029,4021.683,8.939,1998.639,1770.98,133.894,2.793,0,90.972,239.613,239.613,0,1020.929,183.258,-2.016,0,572.321
5,2016,1183.306,1211.314,0,163401.221,34441.784,881.687,21218.248,0,21218.248,0,0,6922.641,2583.919,2583.919,0,0,0,0,0,0,0,3071.674,3071.674,0,241.58,241.58,0,3610.697,2469.5,31.801,87927.69,163401.221,159957.346,2023.328,193.836,180.518,1046.193,163401.221,76446.864,21320.449,65633.908,163401.221,1909.009,72951.189,872.367,83.268,86428.071,1157.317,42801.465,10444.694,10087.522,8950.088,,1137.434,0,875.091,-517.919,32356.771,34824.159,26785.331,0,3796.014,2756.181,1486.633,-2467.388,-417.439,207051.269,31893.354,23281.393,150022.955,1709.06,144.507,207051.269,837.789,30321.475,2602.778,169741.821,3547.406,16448.249,13550.012,180.904,2411.394,20,2391.394,78.991,226.948,9556.36,8794.102,130.12,535.894,96.244,944.382,796.171,34.11,0,0,0,131.115,312.735,-217.984,0,0,0,0,-38.593,-73.172,230.096,214.291,243.643,39.687,0,-2.194,-265.33,-0.001,0,72.083,113.083,-15.569,-25.431,885.963,203.609,52.787,-6.464,-37.5,673.531,0,285.204,79.185,0,0,0,0,217.1,0,0,0,0,0,-11.081,4677.889,13.54,2309.184,708.128,147.59,2.628,0,1450.838,952.575,249.805,702.77,1090.706,213.39,98.494,0,0
5,2017,1236.555,1239.991,0,198513.394,38967.133,881.926,24233.388,24233.388,0,0,0,8516.388,3455.588,3455.588,0,0,0,0,0,0,0,2592.809,2592.809,0,374.516,374.516,0,4077.591,2506.603,25.046,112882.406,198513.394,196674.207,449.568,325.864,275.371,788.384,198513.394,98989.236,19234.602,80289.556,198513.394,1767.475,82866.438,1232.939,107.873,111134.819,1403.85,52718.405,7582.024,7261.983,7058.817,,203.166,0,745.508,-425.467,45136.381,45151.482,41466.355,0,3644.754,0,40.373,-15.101,-11.256,241392.932,38194.539,28260.15,172815.583,1869.903,252.757,241392.932,949.406,36783.622,3040.179,197294.21,3325.515,20319.639,16526.002,221.508,3292.563,15.15,3277.413,76.927,202.639,11861.885,11013.305,77.571,699.732,71.277,1188.331,916.381,36.753,0,0,0,162.964,458.57,-257.944,0,0,0,0,-52.922,-75.471,236.729,380.362,216.218,3.348,0,-130.755,-230.9,-1.544,0,25.305,135.595,-134.862,24.572,603.079,203.2,2.244,-22.113,0,419.748,0,891.642,369.312,0,0,0,0,583.127,0,0,0,0,0,-60.797,6217.359,10.552,2668.747,730.816,159.439,3.412,0,1775.08,1038.298,292.291,746.007,1288.998,262.075,948.689,0,0
